what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1415606880270
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415606888419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1415606890606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415606892796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415606899120
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415606928381
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415606928439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415606965476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415606995716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415606996866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607005023
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607005134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607010095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607070792
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415607070798
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1415607076589
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415607076589
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607079244
error,log,,,"C:\\YandexDisk\\FLASH\\CONFEX\\WRK_CONFEX_TOTAL\\.metadata\\.plugins\\org.eclipse.pde.core\\-103961601.workspace\\.lazy (Отказано в доступе)",1415607087132
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415607087138
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415607092566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415607097187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607138420
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607158483
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607177029
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607178879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607178909
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607185486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415607189788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607190199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607192309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415607192315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607205485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607256967
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607258130
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607265268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607269720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1415607271082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415607272007
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607273644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607275330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1415607276490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415607277405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415607279569
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415607283519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1415607284317
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415607286144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1415607314406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607316612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607317785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607320803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415607325836
