what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560542537
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415560554086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560579162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560579192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560579435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560579837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560579867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560582626
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1415560582666
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1415560582696
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560623952
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415560624436
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415560624486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560633873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560634274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560634304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560636091
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560638779
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415560644178
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415560644318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560675909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560676501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560676834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560679485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560684063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560695461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1415560695492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560695772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560709235
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560712640
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415560714899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560721783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560730112
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560732331
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415560740065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560746617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560746637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560746867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560747709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560748535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560749830
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560752367
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415560757675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560764489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560764509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560764739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560858494
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560866619
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415560866839
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415560881263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560883028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560897599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560901710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560910637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1415560910647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1415560910647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560910918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560924934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560927285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561036031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561057364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561117133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1415561117173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561117504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561134250
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1415561150896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561159765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561167857
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415561170811
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415561172448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561178710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561178740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561179282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561216876
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415561220878
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.productEditor",1415561222373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561224472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415561236524
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415561238348
